연도,일시,측정소,PM2.5
4,05-25 16:00,공주,0.07734688201822848
4,05-25 17:00,공주,0.07510127948381118
4,05-25 18:00,공주,0.07274104987492025
4,05-25 19:00,공주,0.07042703893893773
4,05-25 20:00,공주,0.06831694269706695
4,05-25 21:00,공주,0.0665545607210925
4,05-25 22:00,공주,0.06525999643020311
4,05-25 23:00,공주,0.06452147224145424
4,05-28 00:00,공주,0.07163124989980416
4,05-28 01:00,공주,0.07211447045824698
4,05-28 02:00,공주,0.07318013577624853
4,05-28 03:00,공주,0.07475562252348218
4,05-28 04:00,공주,0.07673356388173894
4,05-28 05:00,공주,0.07897916641615622
4,05-28 06:00,공주,0.08133939602504715
4,05-28 07:00,공주,0.08365340696102967
4,05-28 08:00,공주,0.08576350320290045
4,05-28 09:00,공주,0.0875258851788749
4,05-28 10:00,공주,0.08882044946976429
4,05-28 11:00,공주,0.08955897365851316
4,05-28 12:00,공주,0.08969112854212719
4,05-28 13:00,공주,0.08920790798368435
4,05-28 14:00,공주,0.08814224266568281
4,05-28 15:00,공주,0.08656675591844916
4,05-28 16:00,공주,0.0845888145601924
4,05-28 17:00,공주,0.08234321202577512
4,05-28 18:00,공주,0.07998298241688419
4,05-28 19:00,공주,0.07766897148090167
4,05-28 20:00,공주,0.07555887523903089
4,05-28 21:00,공주,0.07379649326305644
4,05-28 22:00,공주,0.07250192897216705
4,05-28 23:00,공주,0.07176340478341818
4,05-29 00:00,공주,0.07163124989980416
4,05-29 01:00,공주,0.07211447045824698
4,05-29 02:00,공주,0.07318013577624853
4,05-29 03:00,공주,0.07475562252348218
4,05-29 04:00,공주,0.07673356388173894
4,05-29 05:00,공주,0.07897916641615622
4,05-29 06:00,공주,0.08133939602504715
4,05-29 07:00,공주,0.08365340696102967
4,05-29 08:00,공주,0.08576350320290045
4,05-29 09:00,공주,0.0875258851788749
4,05-29 10:00,공주,0.08882044946976429
4,05-29 11:00,공주,0.08955897365851316
4,05-29 12:00,공주,0.08969112854212719
4,05-29 13:00,공주,0.08920790798368435
4,05-29 14:00,공주,0.08814224266568281
4,05-29 15:00,공주,0.08656675591844916
4,05-29 16:00,공주,0.0845888145601924
4,05-29 17:00,공주,0.08234321202577512
4,05-29 18:00,공주,0.07998298241688419
4,05-29 19:00,공주,0.07766897148090167
4,05-29 20:00,공주,0.07555887523903089
4,05-29 21:00,공주,0.07379649326305644
4,05-29 22:00,공주,0.07250192897216705
4,05-29 23:00,공주,0.07176340478341818
4,05-30 00:00,공주,0.07163124989980416
4,05-30 01:00,공주,0.07211447045824698
4,05-30 02:00,공주,0.07318013577624853
4,05-30 03:00,공주,0.07475562252348218
4,05-30 04:00,공주,0.07673356388173894
4,05-30 05:00,공주,0.07897916641615622
4,05-30 06:00,공주,0.08133939602504715
4,05-30 07:00,공주,0.08365340696102967
4,05-30 08:00,공주,0.08576350320290045
4,05-30 09:00,공주,0.0875258851788749
4,05-30 10:00,공주,0.08882044946976429
4,05-30 11:00,공주,0.08955897365851316
4,05-30 12:00,공주,0.08969112854212719
4,05-30 13:00,공주,0.08920790798368435
4,05-30 14:00,공주,0.08814224266568281
4,05-30 15:00,공주,0.08656675591844916
4,05-30 16:00,공주,0.0845888145601924
4,05-30 17:00,공주,0.08234321202577512
4,05-30 18:00,공주,0.07998298241688419
4,05-30 19:00,공주,0.07766897148090167
4,05-30 20:00,공주,0.07555887523903089
4,05-30 21:00,공주,0.07379649326305644
4,05-30 22:00,공주,0.07250192897216705
4,05-30 23:00,공주,0.07176340478341818
4,06-02 00:00,공주,0.06703536770519923
4,06-02 01:00,공주,0.06751858826364206
4,06-02 02:00,공주,0.06858425358164359
4,06-02 03:00,공주,0.07015974032887727
4,06-02 04:00,공주,0.072137681687134
4,06-02 05:00,공주,0.07438328422155129
4,06-02 06:00,공주,0.07674351383044223
4,06-02 07:00,공주,0.07905752476642475
4,06-02 08:00,공주,0.08116762100829551
4,06-02 09:00,공주,0.08293000298426997
4,06-02 10:00,공주,0.08422456727515935
4,06-02 11:00,공주,0.08496309146390822
4,06-02 12:00,공주,0.08509524634752225
4,06-02 13:00,공주,0.08461202578907942
4,06-02 14:00,공주,0.08354636047107787
4,06-02 15:00,공주,0.08197087372384422
4,06-02 16:00,공주,0.07999293236558748
4,06-02 17:00,공주,0.07774732983117018
4,06-02 18:00,공주,0.07538710022227925
4,06-02 19:00,공주,0.07307308928629673
4,06-02 20:00,공주,0.07096299304442595
4,06-02 21:00,공주,0.0692006110684515
4,06-02 22:00,공주,0.06790604677756211
4,06-02 23:00,공주,0.06716752258881324
4,06-03 00:00,공주,0.06703536770519923
4,06-03 01:00,공주,0.06751858826364206
4,06-03 02:00,공주,0.06858425358164359
4,06-03 03:00,공주,0.07015974032887727
4,06-03 04:00,공주,0.072137681687134
4,06-03 05:00,공주,0.07438328422155129
4,06-03 06:00,공주,0.07674351383044223
4,06-03 07:00,공주,0.07905752476642475
4,06-03 08:00,공주,0.08116762100829551
4,06-03 09:00,공주,0.08293000298426997
4,06-03 10:00,공주,0.08422456727515935
4,06-03 11:00,공주,0.08496309146390822
4,06-03 12:00,공주,0.08509524634752225
4,06-03 13:00,공주,0.08461202578907942
4,06-03 14:00,공주,0.08354636047107787
4,06-03 15:00,공주,0.08197087372384422
4,06-03 16:00,공주,0.07999293236558748
4,06-03 17:00,공주,0.07774732983117018
4,06-03 18:00,공주,0.07538710022227925
4,06-03 19:00,공주,0.07307308928629673
4,06-03 20:00,공주,0.07096299304442595
4,06-03 21:00,공주,0.0692006110684515
4,06-03 22:00,공주,0.06790604677756211
4,06-03 23:00,공주,0.06716752258881324
4,06-04 00:00,공주,0.06703536770519923
4,06-04 01:00,공주,0.06751858826364206
4,06-04 02:00,공주,0.06858425358164359
4,06-04 03:00,공주,0.07015974032887727
4,06-04 04:00,공주,0.072137681687134
4,06-04 05:00,공주,0.07438328422155129
4,06-04 06:00,공주,0.07674351383044223
4,06-04 07:00,공주,0.07905752476642475
4,06-04 08:00,공주,0.08116762100829551
4,06-04 09:00,공주,0.08293000298426997
4,06-04 10:00,공주,0.08422456727515935
4,06-04 11:00,공주,0.08496309146390822
4,06-04 12:00,공주,0.08509524634752225
4,06-04 13:00,공주,0.08461202578907942
4,06-04 14:00,공주,0.08354636047107787
4,06-04 15:00,공주,0.08197087372384422
4,06-04 16:00,공주,0.07999293236558748
4,06-04 17:00,공주,0.07774732983117018
4,06-04 18:00,공주,0.07538710022227925
4,06-04 19:00,공주,0.07307308928629673
4,06-04 20:00,공주,0.07096299304442595
4,06-04 21:00,공주,0.0692006110684515
4,06-04 22:00,공주,0.06790604677756211
4,06-04 23:00,공주,0.06716752258881324
4,06-07 00:00,공주,0.056678887371888254
4,06-07 01:00,공주,0.05716210793033108
4,06-07 02:00,공주,0.058227773248332615
4,06-07 03:00,공주,0.059803259995566294
4,06-07 04:00,공주,0.061781201353823034
4,06-07 05:00,공주,0.06402680388824034
4,06-07 06:00,공주,0.06638703349713126
4,06-07 07:00,공주,0.06870104443311378
4,06-07 08:00,공주,0.07081114067498458
4,06-07 09:00,공주,0.07257352265095902
4,06-07 10:00,공주,0.07386808694184842
4,06-07 11:00,공주,0.07460661113059729
4,06-07 12:00,공주,0.07473876601421131
4,06-07 13:00,공주,0.07425554545576847
4,06-07 14:00,공주,0.07318988013776694
4,06-07 15:00,공주,0.07161439339053328
4,06-07 16:00,공주,0.06963645203227653
4,06-07 17:00,공주,0.06739084949785923
4,06-07 18:00,공주,0.0650306198889683
4,06-07 19:00,공주,0.06271660895298578
4,06-07 20:00,공주,0.060606512711114974
4,06-07 21:00,공주,0.058844130735140526
4,06-07 22:00,공주,0.05754956644425113
4,06-07 23:00,공주,0.05681104225550229
4,06-08 00:00,공주,0.056678887371888254
4,06-08 01:00,공주,0.05716210793033108
4,06-08 02:00,공주,0.058227773248332615
4,06-08 03:00,공주,0.059803259995566294
4,06-08 04:00,공주,0.061781201353823034
4,06-08 05:00,공주,0.06402680388824034
4,06-08 06:00,공주,0.06638703349713126
4,06-08 07:00,공주,0.06870104443311378
4,06-08 08:00,공주,0.07081114067498458
4,06-08 09:00,공주,0.07257352265095902
4,06-08 10:00,공주,0.07386808694184842
4,06-08 11:00,공주,0.07460661113059729
4,06-08 12:00,공주,0.07473876601421131
4,06-08 13:00,공주,0.07425554545576847
4,06-08 14:00,공주,0.07318988013776694
4,06-08 15:00,공주,0.07161439339053328
4,06-08 16:00,공주,0.06963645203227653
4,06-08 17:00,공주,0.06739084949785923
4,06-08 18:00,공주,0.0650306198889683
4,06-08 19:00,공주,0.06271660895298578
4,06-08 20:00,공주,0.060606512711114974
4,06-08 21:00,공주,0.058844130735140526
4,06-08 22:00,공주,0.05754956644425113
4,06-08 23:00,공주,0.05681104225550229
4,06-09 00:00,공주,0.056678887371888254
4,06-09 01:00,공주,0.05716210793033108
4,06-09 02:00,공주,0.058227773248332615
4,06-09 03:00,공주,0.059803259995566294
4,06-09 04:00,공주,0.061781201353823034
4,06-09 05:00,공주,0.06402680388824034
4,06-09 06:00,공주,0.06638703349713126
4,06-09 07:00,공주,0.06870104443311378
4,06-09 08:00,공주,0.07081114067498458
4,06-09 09:00,공주,0.07257352265095902
4,06-09 10:00,공주,0.07386808694184842
4,06-09 11:00,공주,0.07460661113059729
4,06-09 12:00,공주,0.07473876601421131
4,06-09 13:00,공주,0.07425554545576847
4,06-09 14:00,공주,0.07318988013776694
4,06-09 15:00,공주,0.07161439339053328
4,06-09 16:00,공주,0.06963645203227653
4,06-09 17:00,공주,0.06739084949785923
4,06-09 18:00,공주,0.0650306198889683
4,06-09 19:00,공주,0.06271660895298578
4,06-09 20:00,공주,0.060606512711114974
4,06-09 21:00,공주,0.058844130735140526
4,06-09 22:00,공주,0.05754956644425113
4,06-09 23:00,공주,0.05681104225550229
4,06-12 00:00,공주,0.057371751406637056
4,06-12 01:00,공주,0.05785497196507988
4,06-12 02:00,공주,0.05892063728308142
4,06-12 03:00,공주,0.06049612403031507
4,06-12 04:00,공주,0.06247406538857181
4,06-12 05:00,공주,0.06471966792298911
4,06-12 06:00,공주,0.06707989753188004
4,06-12 07:00,공주,0.06939390846786256
4,06-12 08:00,공주,0.07150400470973332
4,06-12 09:00,공주,0.07326638668570779
4,06-12 10:00,공주,0.07456095097659717
4,06-12 11:00,공주,0.07529947516534603
4,06-12 12:00,공주,0.07543163004896006
4,06-12 13:00,공주,0.07494840949051723
4,06-12 14:00,공주,0.07388274417251568
4,06-12 15:00,공주,0.07230725742528203
4,06-12 16:00,공주,0.0703293160670253
4,06-12 17:00,공주,0.068083713532608
4,06-12 18:00,공주,0.06572348392371707
4,06-12 19:00,공주,0.06340947298773456
4,06-12 20:00,공주,0.061299376745863776
4,06-12 21:00,공주,0.05953699476988933
4,06-12 22:00,공주,0.058242430478999935
4,06-12 23:00,공주,0.05750390629025107
4,06-13 00:00,공주,0.057371751406637056
4,06-13 01:00,공주,0.05785497196507988
4,06-13 02:00,공주,0.05892063728308142
4,06-13 03:00,공주,0.06049612403031507
4,06-13 04:00,공주,0.06247406538857181
4,06-13 05:00,공주,0.06471966792298911
4,06-13 06:00,공주,0.06707989753188004
4,06-13 07:00,공주,0.06939390846786256
4,06-13 08:00,공주,0.07150400470973332
4,06-13 09:00,공주,0.07326638668570779
4,06-13 10:00,공주,0.07456095097659717
4,06-13 11:00,공주,0.07529947516534603
4,06-13 12:00,공주,0.07543163004896006
4,06-13 13:00,공주,0.07494840949051723
4,06-13 14:00,공주,0.07388274417251568
4,06-13 15:00,공주,0.07230725742528203
4,06-13 16:00,공주,0.0703293160670253
4,06-13 17:00,공주,0.068083713532608
4,06-13 18:00,공주,0.06572348392371707
4,06-13 19:00,공주,0.06340947298773456
4,06-13 20:00,공주,0.061299376745863776
4,06-13 21:00,공주,0.05953699476988933
4,06-13 22:00,공주,0.058242430478999935
4,06-13 23:00,공주,0.05750390629025107
4,06-14 00:00,공주,0.057371751406637056
4,06-14 01:00,공주,0.05785497196507988
4,06-14 02:00,공주,0.05892063728308142
4,06-14 03:00,공주,0.06049612403031507
4,06-14 04:00,공주,0.06247406538857181
4,06-14 05:00,공주,0.06471966792298911
4,06-14 06:00,공주,0.06707989753188004
4,06-14 07:00,공주,0.06939390846786256
4,06-14 08:00,공주,0.07150400470973332
4,06-14 09:00,공주,0.07326638668570779
4,06-14 10:00,공주,0.07456095097659717
4,06-14 11:00,공주,0.07529947516534603
4,06-14 12:00,공주,0.07543163004896006
4,06-14 13:00,공주,0.07494840949051723
4,06-14 14:00,공주,0.07388274417251568
4,06-14 15:00,공주,0.07230725742528203
4,06-14 16:00,공주,0.0703293160670253
4,06-14 17:00,공주,0.068083713532608
4,06-14 18:00,공주,0.06572348392371707
4,06-14 19:00,공주,0.06340947298773456
4,06-14 20:00,공주,0.061299376745863776
4,06-14 21:00,공주,0.05953699476988933
4,06-14 22:00,공주,0.058242430478999935
4,06-14 23:00,공주,0.05750390629025107
4,06-17 00:00,공주,0.03715201389605327
4,06-17 01:00,공주,0.0376352344544961
4,06-17 02:00,공주,0.03870089977249763
4,06-17 03:00,공주,0.04027638651973131
4,06-17 04:00,공주,0.04225432787798805
4,06-17 05:00,공주,0.044499930412405325
4,06-17 06:00,공주,0.04686016002129628
4,06-17 07:00,공주,0.0491741709572788
4,06-17 08:00,공주,0.05128426719914955
4,06-17 09:00,공주,0.05304664917512403
4,06-17 10:00,공주,0.05434121346601342
4,06-17 11:00,공주,0.05507973765476229
4,06-17 12:00,공주,0.0552118925383763
4,06-17 13:00,공주,0.054728671979933474
4,06-17 14:00,공주,0.05366300666193194
4,06-17 15:00,공주,0.05208751991469829
4,06-17 16:00,공주,0.05010957855644152
4,06-17 17:00,공주,0.04786397602202422
4,06-17 18:00,공주,0.04550374641313329
4,06-17 19:00,공주,0.04318973547715077
4,06-17 20:00,공주,0.04107963923527999
4,06-17 21:00,공주,0.039317257259305544
4,06-17 22:00,공주,0.03802269296841615
4,06-17 23:00,공주,0.03728416877966731
4,06-18 00:00,공주,0.03715201389605327
4,06-18 01:00,공주,0.0376352344544961
4,06-18 02:00,공주,0.03870089977249763
4,06-18 03:00,공주,0.04027638651973131
4,06-18 04:00,공주,0.04225432787798805
4,06-18 05:00,공주,0.044499930412405325
4,06-18 06:00,공주,0.04686016002129628
4,06-18 07:00,공주,0.0491741709572788
4,06-18 08:00,공주,0.05128426719914955
4,06-18 09:00,공주,0.05304664917512403
4,06-18 10:00,공주,0.05434121346601342
4,06-18 11:00,공주,0.05507973765476229
4,06-18 12:00,공주,0.0552118925383763
4,06-18 13:00,공주,0.054728671979933474
4,06-18 14:00,공주,0.05366300666193194
4,06-18 15:00,공주,0.05208751991469829
4,06-18 16:00,공주,0.05010957855644152
4,06-18 17:00,공주,0.04786397602202422
4,06-18 18:00,공주,0.04550374641313329
4,06-18 19:00,공주,0.04318973547715077
4,06-18 20:00,공주,0.04107963923527999
4,06-18 21:00,공주,0.039317257259305544
4,06-18 22:00,공주,0.03802269296841615
4,06-18 23:00,공주,0.03728416877966731
4,06-19 00:00,공주,0.03715201389605327
4,06-19 01:00,공주,0.0376352344544961
4,06-19 02:00,공주,0.03870089977249763
4,06-19 03:00,공주,0.04027638651973131
4,06-19 04:00,공주,0.04225432787798805
4,06-19 05:00,공주,0.044499930412405325
4,06-19 06:00,공주,0.04686016002129628
4,06-19 07:00,공주,0.0491741709572788
4,06-19 08:00,공주,0.05128426719914955
4,06-19 09:00,공주,0.05304664917512403
4,06-19 10:00,공주,0.05434121346601342
4,06-19 11:00,공주,0.05507973765476229
4,06-19 12:00,공주,0.0552118925383763
4,06-19 13:00,공주,0.054728671979933474
4,06-19 14:00,공주,0.05366300666193194
4,06-19 15:00,공주,0.05208751991469829
4,06-19 16:00,공주,0.05010957855644152
4,06-19 17:00,공주,0.04786397602202422
4,06-19 18:00,공주,0.04550374641313329
4,06-19 19:00,공주,0.04318973547715077
4,06-19 20:00,공주,0.04107963923527999
4,06-19 21:00,공주,0.039317257259305544
4,06-19 22:00,공주,0.03802269296841615
4,06-19 23:00,공주,0.03728416877966731
4,06-22 00:00,공주,0.05930018353055333
4,06-22 01:00,공주,0.059783404088996156
4,06-22 02:00,공주,0.06084906940699772
4,06-22 03:00,공주,0.06242455615423137
4,06-22 04:00,공주,0.06440249751248811
4,06-22 05:00,공주,0.06664810004690541
4,06-22 06:00,공주,0.06900832965579634
4,06-22 07:00,공주,0.07132234059177886
4,06-22 08:00,공주,0.07343243683364964
4,06-22 09:00,공주,0.0751948188096241
4,06-22 10:00,공주,0.07648938310051348
4,06-22 11:00,공주,0.07722790728926235
4,06-22 12:00,공주,0.07736006217287637
4,06-22 13:00,공주,0.07687684161443355
4,06-22 14:00,공주,0.075811176296432
4,06-22 15:00,공주,0.07423568954919835
4,06-22 16:00,공주,0.0722577481909416
4,06-22 17:00,공주,0.0700121456565243
4,06-22 18:00,공주,0.06765191604763338
4,06-22 19:00,공주,0.06533790511165086
4,06-22 20:00,공주,0.06322780886978008
4,06-22 21:00,공주,0.06146542689380563
4,06-22 22:00,공주,0.060170862602916236
4,06-22 23:00,공주,0.05943233841416737
4,06-23 00:00,공주,0.05930018353055333
4,06-23 01:00,공주,0.059783404088996156
4,06-23 02:00,공주,0.06084906940699772
4,06-23 03:00,공주,0.06242455615423137
4,06-23 04:00,공주,0.06440249751248811
4,06-23 05:00,공주,0.06664810004690541
4,06-23 06:00,공주,0.06900832965579634
4,06-23 07:00,공주,0.07132234059177886
4,06-23 08:00,공주,0.07343243683364964
4,06-23 09:00,공주,0.0751948188096241
4,06-23 10:00,공주,0.07648938310051348
4,06-23 11:00,공주,0.07722790728926235
4,06-23 12:00,공주,0.07736006217287637
4,06-23 13:00,공주,0.07687684161443355
4,06-23 14:00,공주,0.075811176296432
4,06-23 15:00,공주,0.07423568954919835
4,06-23 16:00,공주,0.0722577481909416
4,06-23 17:00,공주,0.0700121456565243
4,06-23 18:00,공주,0.06765191604763338
4,06-23 19:00,공주,0.06533790511165086
4,06-23 20:00,공주,0.06322780886978008
4,06-23 21:00,공주,0.06146542689380563
4,06-23 22:00,공주,0.060170862602916236
4,06-23 23:00,공주,0.05943233841416737
4,06-24 00:00,공주,0.05930018353055333
4,06-24 01:00,공주,0.059783404088996156
4,06-24 02:00,공주,0.06084906940699772
4,06-24 03:00,공주,0.06242455615423137
4,06-24 04:00,공주,0.06440249751248811
4,06-24 05:00,공주,0.06664810004690541
4,06-24 06:00,공주,0.06900832965579634
4,06-24 07:00,공주,0.07132234059177886
4,06-24 08:00,공주,0.07343243683364964
4,06-24 09:00,공주,0.0751948188096241
4,06-24 10:00,공주,0.07648938310051348
4,06-24 11:00,공주,0.07722790728926235
4,06-24 12:00,공주,0.07736006217287637
4,06-24 13:00,공주,0.07687684161443355
4,06-24 14:00,공주,0.075811176296432
4,06-24 15:00,공주,0.07423568954919835
4,06-24 16:00,공주,0.0722577481909416
4,06-24 17:00,공주,0.0700121456565243
4,06-24 18:00,공주,0.06765191604763338
4,06-24 19:00,공주,0.06533790511165086
4,06-24 20:00,공주,0.06322780886978008
4,06-24 21:00,공주,0.06146542689380563
4,06-24 22:00,공주,0.060170862602916236
4,06-24 23:00,공주,0.05943233841416737
4,06-27 00:00,공주,0.05037309418914271
4,06-27 01:00,공주,0.050856314747585535
4,06-27 02:00,공주,0.05192198006558707
4,06-27 03:00,공주,0.05349746681282072
4,06-27 04:00,공주,0.05547540817107749
4,06-27 05:00,공주,0.05772101070549476
4,06-27 06:00,공주,0.06008124031438569
4,06-27 07:00,공주,0.06239525125036821
4,06-27 08:00,공주,0.06450534749223899
4,06-27 09:00,공주,0.06626772946821344
4,06-27 10:00,공주,0.06756229375910283
4,06-27 11:00,공주,0.0683008179478517
4,06-27 12:00,공주,0.06843297283146571
4,06-27 13:00,공주,0.06794975227302288
4,06-27 14:00,공주,0.06688408695502135
4,06-27 15:00,공주,0.0653086002077877
4,06-27 16:00,공주,0.06333065884953096
4,06-27 17:00,공주,0.061085056315113656
4,06-27 18:00,공주,0.05872482670622273
4,06-27 19:00,공주,0.05641081577024021
4,06-27 20:00,공주,0.05430071952836943
4,06-27 21:00,공주,0.05253833755239498
4,06-27 22:00,공주,0.05124377326150559
4,06-27 23:00,공주,0.05050524907275672
4,06-28 00:00,공주,0.05037309418914271
4,06-28 01:00,공주,0.050856314747585535
4,06-28 02:00,공주,0.05192198006558707
4,06-28 03:00,공주,0.05349746681282072
4,06-28 04:00,공주,0.05547540817107749
4,06-28 05:00,공주,0.05772101070549476
4,06-28 06:00,공주,0.06008124031438569
4,06-28 07:00,공주,0.06239525125036821
4,06-28 08:00,공주,0.06450534749223899
4,06-28 09:00,공주,0.06626772946821344
4,06-28 10:00,공주,0.06756229375910283
4,06-28 11:00,공주,0.0683008179478517
4,06-28 12:00,공주,0.06843297283146571
4,06-28 13:00,공주,0.06794975227302288
4,06-28 14:00,공주,0.06688408695502135
4,06-28 15:00,공주,0.0653086002077877
4,06-28 16:00,공주,0.06333065884953096
4,06-28 17:00,공주,0.061085056315113656
4,06-28 18:00,공주,0.05872482670622273
4,06-28 19:00,공주,0.05641081577024021
4,06-28 20:00,공주,0.05430071952836943
4,06-28 21:00,공주,0.05253833755239498
4,06-28 22:00,공주,0.05124377326150559
4,06-28 23:00,공주,0.05050524907275672
4,06-29 00:00,공주,0.05037309418914271
4,06-29 01:00,공주,0.050856314747585535
4,06-29 02:00,공주,0.05192198006558707
4,06-29 03:00,공주,0.05349746681282072
4,06-29 04:00,공주,0.05547540817107749
4,06-29 05:00,공주,0.05772101070549476
4,06-29 06:00,공주,0.06008124031438569
4,06-29 07:00,공주,0.06239525125036821
4,06-29 08:00,공주,0.06450534749223899
4,06-29 09:00,공주,0.06626772946821344
4,06-29 10:00,공주,0.06756229375910283
4,06-29 11:00,공주,0.0683008179478517
4,06-29 12:00,공주,0.06843297283146571
4,06-29 13:00,공주,0.06794975227302288
4,06-29 14:00,공주,0.06688408695502135
4,06-29 15:00,공주,0.0653086002077877
4,06-29 16:00,공주,0.06333065884953096
4,06-29 17:00,공주,0.061085056315113656
4,06-29 18:00,공주,0.05872482670622273
4,06-29 19:00,공주,0.05641081577024021
4,06-29 20:00,공주,0.05430071952836943
4,06-29 21:00,공주,0.05253833755239498
4,06-29 22:00,공주,0.05124377326150559
4,06-29 23:00,공주,0.05050524907275672
4,07-02 00:00,공주,0.058011805086694304
4,07-02 01:00,공주,0.05849502564513713
4,07-02 02:00,공주,0.059560690963138666
4,07-02 03:00,공주,0.061136177710372316
4,07-02 04:00,공주,0.06311411906862908
4,07-02 05:00,공주,0.06535972160304636
4,07-02 06:00,공주,0.06771995121193732
4,07-02 07:00,공주,0.07003396214791983
4,07-02 08:00,공주,0.07214405838979061
4,07-02 09:00,공주,0.07390644036576506
4,07-02 10:00,공주,0.07520100465665444
4,07-02 11:00,공주,0.07593952884540331
4,07-02 12:00,공주,0.07607168372901733
4,07-02 13:00,공주,0.07558846317057451
4,07-02 14:00,공주,0.07452279785257296
4,07-02 15:00,공주,0.07294731110533931
4,07-02 16:00,공주,0.07096936974708258
4,07-02 17:00,공주,0.06872376721266528
4,07-02 18:00,공주,0.06636353760377432
4,07-02 19:00,공주,0.0640495266677918
4,07-02 20:00,공주,0.061939430425921024
4,07-02 21:00,공주,0.06017704844994658
4,07-02 22:00,공주,0.05888248415905718
4,07-02 23:00,공주,0.058143959970308315
4,07-03 00:00,공주,0.058011805086694304
4,07-03 01:00,공주,0.05849502564513713
4,07-03 02:00,공주,0.059560690963138666
4,07-03 03:00,공주,0.061136177710372316
4,07-03 04:00,공주,0.06311411906862908
4,07-03 05:00,공주,0.06535972160304636
4,07-03 06:00,공주,0.06771995121193732
4,07-03 07:00,공주,0.07003396214791983
4,07-03 08:00,공주,0.07214405838979061
4,07-03 09:00,공주,0.07390644036576506
4,07-03 10:00,공주,0.07520100465665444
4,07-03 11:00,공주,0.07593952884540331
4,07-03 12:00,공주,0.07607168372901733
4,07-03 13:00,공주,0.07558846317057451
4,07-03 14:00,공주,0.07452279785257296
4,07-03 15:00,공주,0.07294731110533931
4,07-03 16:00,공주,0.07096936974708258
4,07-03 17:00,공주,0.06872376721266528
4,07-03 18:00,공주,0.06636353760377432
4,07-03 19:00,공주,0.0640495266677918
4,07-03 20:00,공주,0.061939430425921024
4,07-03 21:00,공주,0.06017704844994658
4,07-03 22:00,공주,0.05888248415905718
4,07-03 23:00,공주,0.058143959970308315
4,07-04 00:00,공주,0.058011805086694304
4,07-04 01:00,공주,0.05849502564513713
4,07-04 02:00,공주,0.059560690963138666
4,07-04 03:00,공주,0.061136177710372316
4,07-04 04:00,공주,0.06311411906862908
4,07-04 05:00,공주,0.06535972160304636
4,07-04 06:00,공주,0.06771995121193732
4,07-04 07:00,공주,0.07003396214791983
4,07-04 08:00,공주,0.07214405838979061
4,07-04 09:00,공주,0.07390644036576506
4,07-04 10:00,공주,0.07520100465665444
4,07-04 11:00,공주,0.07593952884540331
4,07-04 12:00,공주,0.07607168372901733
4,07-04 13:00,공주,0.07558846317057451
4,07-04 14:00,공주,0.07452279785257296
4,07-04 15:00,공주,0.07294731110533931
4,07-04 16:00,공주,0.07096936974708258
4,07-04 17:00,공주,0.06872376721266528
4,07-04 18:00,공주,0.06636353760377432
4,07-04 19:00,공주,0.0640495266677918
4,07-04 20:00,공주,0.061939430425921024
4,07-04 21:00,공주,0.06017704844994658
4,07-04 22:00,공주,0.05888248415905718
4,07-04 23:00,공주,0.058143959970308315
4,07-07 00:00,공주,0.06041852045802601
4,07-07 01:00,공주,0.060901741016468836
4,07-07 02:00,공주,0.06196740633447037
4,07-07 03:00,공주,0.06354289308170405
4,07-07 04:00,공주,0.06552083443996079
4,07-07 05:00,공주,0.06776643697437809
4,07-07 06:00,공주,0.07012666658326902
4,07-07 07:00,공주,0.07244067751925154
4,07-07 08:00,공주,0.07455077376112232
4,07-07 09:00,공주,0.07631315573709677
4,07-07 10:00,공주,0.07760772002798616
4,07-07 11:00,공주,0.07834624421673503
4,07-07 12:00,공주,0.07847839910034905
4,07-07 13:00,공주,0.07799517854190621
4,07-07 14:00,공주,0.07692951322390468
4,07-07 15:00,공주,0.07535402647667103
4,07-07 16:00,공주,0.07337608511841427
4,07-07 17:00,공주,0.07113048258399698
4,07-07 18:00,공주,0.06877025297510606
4,07-07 19:00,공주,0.06645624203912351
4,07-07 20:00,공주,0.06434614579725273
4,07-07 21:00,공주,0.06258376382127828
4,07-07 22:00,공주,0.06128919953038889
4,07-07 23:00,공주,0.06055067534164005
4,07-08 00:00,공주,0.06041852045802601
4,07-08 01:00,공주,0.060901741016468836
4,07-08 02:00,공주,0.06196740633447037
4,07-08 03:00,공주,0.06354289308170405
4,07-08 04:00,공주,0.06552083443996079
4,07-08 05:00,공주,0.06776643697437809
4,07-08 06:00,공주,0.07012666658326902
4,07-08 07:00,공주,0.07244067751925154
4,07-08 08:00,공주,0.07455077376112232
4,07-08 09:00,공주,0.07631315573709677
4,07-08 10:00,공주,0.07760772002798616
4,07-08 11:00,공주,0.07834624421673503
4,07-08 12:00,공주,0.07847839910034905
4,07-08 13:00,공주,0.07799517854190621
4,07-08 14:00,공주,0.07692951322390468
4,07-08 15:00,공주,0.07535402647667103
4,07-08 16:00,공주,0.07337608511841427
4,07-08 17:00,공주,0.07113048258399698
4,07-08 18:00,공주,0.06877025297510606
4,07-08 19:00,공주,0.06645624203912351
4,07-08 20:00,공주,0.06434614579725273
4,07-08 21:00,공주,0.06258376382127828
4,07-08 22:00,공주,0.06128919953038889
4,07-08 23:00,공주,0.06055067534164005
4,07-09 00:00,공주,0.06041852045802601
4,07-09 01:00,공주,0.060901741016468836
4,07-09 02:00,공주,0.06196740633447037
4,07-09 03:00,공주,0.06354289308170405
